id,market_and_exchange_names,report_date_as_yyyy_mm_dd,yyyy_report_week_ww,contract_market_name,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_commodity_code,commodity_name,open_interest_all,prod_merc_positions_long,prod_merc_positions_short,swap_positions_long_all,swap__positions_short_all,swap__positions_spread_all,m_money_positions_long_all,m_money_positions_short_all,m_money_positions_spread,other_rept_positions_long,other_rept_positions_short,other_rept_positions_spread,tot_rept_positions_long_all,tot_rept_positions_short,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_old,prod_merc_positions_long_1,prod_merc_positions_short_1,swap_positions_long_old,swap__positions_short_old,swap__positions_spread_old,m_money_positions_long_old,m_money_positions_short_old,m_money_positions_spread_1,other_rept_positions_long_1,other_rept_positions_short_1,other_rept_positions_spread_1,tot_rept_positions_long_old,tot_rept_positions_short_1,nonrept_positions_long_old,nonrept_positions_short_old,open_interest_other,prod_merc_positions_long_2,prod_merc_positions_short_2,swap_positions_long_other,swap__positions_short_other,swap__positions_spread_other,m_money_positions_long_other,m_money_positions_short_other,m_money_positions_spread_2,other_rept_positions_long_2,other_rept_positions_short_2,other_rept_positions_spread_2,tot_rept_positions_long_other,tot_rept_positions_short_2,nonrept_positions_long_other,nonrept_positions_short_other,change_in_open_interest_all,change_in_prod_merc_long,change_in_prod_merc_short,change_in_swap_long_all,change_in_swap_short_all,change_in_swap_spread_all,change_in_m_money_long_all,change_in_m_money_short_all,change_in_m_money_spread,change_in_other_rept_long,change_in_other_rept_short,change_in_other_rept_spread,change_in_tot_rept_long_all,change_in_tot_rept_short,change_in_nonrept_long_all,change_in_nonrept_short_all,pct_of_open_interest_all,pct_of_oi_prod_merc_long,pct_of_oi_prod_merc_short,pct_of_oi_swap_long_all,pct_of_oi_swap_short_all,pct_of_oi_swap_spread_all,pct_of_oi_m_money_long_all,pct_of_oi_m_money_short_all,pct_of_oi_m_money_spread,pct_of_oi_other_rept_long,pct_of_oi_other_rept_short,pct_of_oi_other_rept_spread,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_open_interest_old,pct_of_oi_prod_merc_long_1,pct_of_oi_prod_merc_short_1,pct_of_oi_swap_long_old,pct_of_oi_swap_short_old,pct_of_oi_swap_spread_old,pct_of_oi_m_money_long_old,pct_of_oi_m_money_short_old,pct_of_oi_m_money_spread_1,pct_of_oi_other_rept_long_1,pct_of_oi_other_rept_short_1,pct_of_oi_other_rept_spread_1,pct_of_oi_tot_rept_long_old,pct_of_oi_tot_rept_short_1,pct_of_oi_nonrept_long_old,pct_of_oi_nonrept_short_old,pct_of_open_interest_other,pct_of_oi_prod_merc_long_2,pct_of_oi_prod_merc_short_2,pct_of_oi_swap_long_other,pct_of_oi_swap_short_other,pct_of_oi_swap_spread_other,pct_of_oi_m_money_long_other,pct_of_oi_m_money_short_other,pct_of_oi_m_money_spread_2,pct_of_oi_other_rept_long_2,pct_of_oi_other_rept_short_2,pct_of_oi_other_rept_spread_2,pct_of_oi_tot_rept_long_other,pct_of_oi_tot_rept_short_2,pct_of_oi_nonrept_long_other,pct_of_oi_nonrept_short_other,traders_tot_all,traders_prod_merc_long_all,traders_prod_merc_short_all,traders_swap_long_all,traders_swap_short_all,traders_swap_spread_all,traders_m_money_long_all,traders_m_money_short_all,traders_m_money_spread_all,traders_other_rept_long_all,traders_other_rept_short,traders_other_rept_spread,traders_tot_rept_long_all,traders_tot_rept_short_all,traders_tot_old,traders_prod_merc_long_old,traders_prod_merc_short_old,traders_swap_long_old,traders_swap_short_old,traders_swap_spread_old,traders_m_money_long_old,traders_m_money_short_old,traders_m_money_spread_old,traders_other_rept_long_old,traders_other_rept_short_1,traders_other_rept_spread_1,traders_tot_rept_long_old,traders_tot_rept_short_old,traders_tot_other,traders_prod_merc_long_other,traders_prod_merc_short_other,traders_swap_long_other,traders_swap_short_other,traders_swap_spread_other,traders_m_money_long_other,traders_m_money_short_other,traders_m_money_spread_other,traders_other_rept_long_other,traders_other_rept_short_2,traders_other_rept_spread_2,traders_tot_rept_long_other,traders_tot_rept_short_other,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,conc_gross_le_4_tdr_long_1,conc_gross_le_4_tdr_short_1,conc_gross_le_8_tdr_long_1,conc_gross_le_8_tdr_short_1,conc_net_le_4_tdr_long_old,conc_net_le_4_tdr_short_old,conc_net_le_8_tdr_long_old,conc_net_le_8_tdr_short_old,conc_gross_le_4_tdr_long_2,conc_gross_le_4_tdr_short_2,conc_gross_le_8_tdr_long_2,conc_gross_le_8_tdr_short_2,conc_net_le_4_tdr_long_other,conc_net_le_4_tdr_short_other,conc_net_le_8_tdr_long_other,conc_net_le_8_tdr_short_other,contract_units,cftc_subgroup_code,commodity,commodity_subgroup_name,commodity_group_name,futonly_or_combined
240102088691F,GOLD - COMMODITY EXCHANGE INC.,2024-01-02T00:00:00.000,2024 Report Week 01,GOLD,088691,CMX ,NYC,088 ,GOLD,500364,13674,55375,76117,269894,19013,154384,45235,33238,136322,37822,18416,451164,478993,49200,21371,500364,13674,55375,76117,269894,19013,154384,45235,33238,136322,37822,18416,451164,478993,49200,21371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9021,431,-2881,1717,8162,705,1583,-1112,3058,-720,2044,1083,7857,11059,1164,-2038,100.0,2.7,11.1,15.2,53.9,3.8,30.9,9.0,6.6,27.2,7.6,3.7,90.2,95.7,9.8,4.3,100.0,2.7,11.1,15.2,53.9,3.8,30.9,9.0,6.6,27.2,7.6,3.7,90.2,95.7,9.8,4.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319,13,15,24,26,27,91,30,51,88,36,37,270,173,319,13,15,24,26,27,91,30,51,88,36,37,270,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,32.9,23.0,50.3,13.8,31.6,22.2,46.5,14.0,32.9,23.0,50.3,13.8,31.6,22.2,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
231226088691F,GOLD - COMMODITY EXCHANGE INC.,2023-12-26T00:00:00.000,2023 Report Week 52,GOLD,088691,CMX ,NYC,088 ,GOLD,491343,13243,58256,74400,261732,18308,152801,46347,30180,137042,35778,17333,443307,467934,48036,23409,491343,13243,58256,74400,261732,18308,152801,46347,30180,137042,35778,17333,443307,467934,48036,23409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10140,407,-2596,-617,7673,602,-2896,-1074,1295,11767,3566,-435,10123,9031,17,1109,100.0,2.7,11.9,15.1,53.3,3.7,31.1,9.4,6.1,27.9,7.3,3.5,90.2,95.2,9.8,4.8,100.0,2.7,11.9,15.1,53.3,3.7,31.1,9.4,6.1,27.9,7.3,3.5,90.2,95.2,9.8,4.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319,13,16,23,26,28,94,30,50,91,32,32,271,167,319,13,16,23,26,28,94,30,50,91,32,32,271,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,33.3,23.0,50.9,13.9,31.3,22.4,46.7,14.0,33.3,23.0,50.9,13.9,31.3,22.4,46.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
231219088691F,GOLD - COMMODITY EXCHANGE INC.,2023-12-19T00:00:00.000,2023 Report Week 51,GOLD,088691,CMX ,NYC,088 ,GOLD,481203,12836,60852,75017,254059,17706,155697,47421,28885,125275,32212,17768,433184,458903,48019,22300,481203,12836,60852,75017,254059,17706,155697,47421,28885,125275,32212,17768,433184,458903,48019,22300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11264,-584,2317,-1064,10285,1497,6063,-6685,354,1373,1015,2063,9702,10846,1562,418,100.0,2.7,12.6,15.6,52.8,3.7,32.4,9.9,6.0,26.0,6.7,3.7,90.0,95.4,10.0,4.6,100.0,2.7,12.6,15.6,52.8,3.7,32.4,9.9,6.0,26.0,6.7,3.7,90.0,95.4,10.0,4.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316,10,18,24,27,28,94,25,48,93,28,34,269,165,316,10,18,24,27,28,94,25,48,93,28,34,269,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,34.5,23.6,52.1,14.2,31.9,23.0,47.9,14.2,34.5,23.6,52.1,14.2,31.9,23.0,47.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
231212088691F,GOLD - COMMODITY EXCHANGE INC.,2023-12-12T00:00:00.000,2023 Report Week 50,GOLD,088691,CMX ,NYC,088 ,GOLD,469939,13420,58535,76081,243774,16209,149634,54106,28531,123902,31197,15705,423482,448057,46457,21882,469939,13420,58535,76081,243774,16209,149634,54106,28531,123902,31197,15705,423482,448057,46457,21882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17530,789,-3790,-295,-9853,2023,-10273,3586,1140,-5031,-3579,-4857,-16504,-15330,-1026,-2200,100.0,2.9,12.5,16.2,51.9,3.4,31.8,11.5,6.1,26.4,6.6,3.3,90.1,95.3,9.9,4.7,100.0,2.9,12.5,16.2,51.9,3.4,31.8,11.5,6.1,26.4,6.6,3.3,90.1,95.3,9.9,4.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321,12,18,19,27,24,94,29,49,96,29,38,266,172,321,12,18,19,27,24,94,29,49,96,29,38,266,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1,35.9,24.5,52.6,15.1,33.0,24.1,48.3,15.1,35.9,24.5,52.6,15.1,33.0,24.1,48.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
231205088691F,GOLD - COMMODITY EXCHANGE INC.,2023-12-05T00:00:00.000,2023 Report Week 49,GOLD,088691,CMX ,NYC,088 ,GOLD,487469,12631,62325,76376,253627,14186,159907,50520,27391,128933,34776,20562,439986,463387,47483,24082,487469,12631,62325,76376,253627,14186,159907,50520,27391,128933,34776,20562,439986,463387,47483,24082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18189,-1702,-2616,-428,8839,-10273,-9788,-4282,-1551,8783,-183,-5063,-20022,-15129,1833,-3060,100.0,2.6,12.8,15.7,52.0,2.9,32.8,10.4,5.6,26.4,7.1,4.2,90.3,95.1,9.7,4.9,100.0,2.6,12.8,15.7,52.0,2.9,32.8,10.4,5.6,26.4,7.1,4.2,90.3,95.1,9.7,4.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331,9,19,21,29,27,94,28,48,96,38,41,268,183,331,9,19,21,29,27,94,28,48,96,38,41,268,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,36.4,23.9,51.8,14.8,33.6,23.7,48.5,14.8,36.4,23.9,51.8,14.8,33.6,23.7,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
231128088691F,GOLD - COMMODITY EXCHANGE INC.,2023-11-28T00:00:00.000,2023 Report Week 48,GOLD,088691,CMX ,NYC,088 ,GOLD,505658,14333,64941,76804,244788,24459,169695,54802,28942,120150,34959,25625,460008,478516,45650,27142,505658,14333,64941,76804,244788,24459,169695,54802,28942,120150,34959,25625,460008,478516,45650,27142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2771,252,4951,-4142,19516,3549,25314,-10444,-13202,-5170,2209,-11063,-4462,-4484,1691,1713,100.0,2.8,12.8,15.2,48.4,4.8,33.6,10.8,5.7,23.8,6.9,5.1,91.0,94.6,9.0,5.4,100.0,2.8,12.8,15.2,48.4,4.8,33.6,10.8,5.7,23.8,6.9,5.1,91.0,94.6,9.0,5.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,11,19,20,27,27,97,26,48,95,36,42,279,173,329,11,19,20,27,27,97,26,48,95,36,42,279,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,33.8,23.1,49.2,13.5,30.8,22.3,44.7,14.1,33.8,23.1,49.2,13.5,30.8,22.3,44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
231121088691F,GOLD - COMMODITY EXCHANGE INC.,2023-11-21T00:00:00.000,2023 Report Week 47,GOLD,088691,CMX ,NYC,088 ,GOLD,508429,14081,59990,80946,225272,20910,144381,65246,42144,125320,32750,36688,464470,483000,43959,25429,508429,14081,59990,80946,225272,20910,144381,65246,42144,125320,32750,36688,464470,483000,43959,25429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21795,1905,4749,-2760,7612,6064,11457,-3363,-4494,3892,2383,7181,23245,20132,-1450,1663,100.0,2.8,11.8,15.9,44.3,4.1,28.4,12.8,8.3,24.6,6.4,7.2,91.4,95.0,8.6,5.0,100.0,2.8,11.8,15.9,44.3,4.1,28.4,12.8,8.3,24.6,6.4,7.2,91.4,95.0,8.6,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327,11,19,25,26,28,89,33,56,97,28,47,272,192,327,11,19,25,26,28,89,33,56,97,28,47,272,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,31.7,23.7,45.6,13.7,28.7,22.4,41.8,14.4,31.7,23.7,45.6,13.7,28.7,22.4,41.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
231114088691F,GOLD - COMMODITY EXCHANGE INC.,2023-11-14T00:00:00.000,2023 Report Week 46,GOLD,088691,CMX ,NYC,088 ,GOLD,486634,12176,55241,83706,217660,14846,132924,68609,46638,121428,30367,29507,441225,462868,45409,23766,486634,12176,55241,83706,217660,14846,132924,68609,46638,121428,30367,29507,441225,462868,45409,23766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2287,1689,-229,1692,-5462,-3304,-7685,6235,2076,384,-2696,7510,2362,4130,-75,-1843,100.0,2.5,11.4,17.2,44.7,3.1,27.3,14.1,9.6,25.0,6.2,6.1,90.7,95.1,9.3,4.9,100.0,2.5,11.4,17.2,44.7,3.1,27.3,14.1,9.6,25.0,6.2,6.1,90.7,95.1,9.3,4.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,9,20,25,24,27,83,34,51,99,23,39,260,181,317,9,20,25,24,27,83,34,51,99,23,39,260,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,33.7,25.0,48.1,14.2,31.1,23.2,44.0,15.6,33.7,25.0,48.1,14.2,31.1,23.2,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
231107088691F,GOLD - COMMODITY EXCHANGE INC.,2023-11-07T00:00:00.000,2023 Report Week 45,GOLD,088691,CMX ,NYC,088 ,GOLD,484347,10487,55470,82014,223122,18150,140609,62374,44562,121044,33063,21997,438863,458738,45484,25609,484347,10487,55470,82014,223122,18150,140609,62374,44562,121044,33063,21997,438863,458738,45484,25609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8539,-678,120,2720,5306,2638,498,-2897,2694,102,706,-127,7847,8440,692,99,100.0,2.2,11.5,16.9,46.1,3.7,29.0,12.9,9.2,25.0,6.8,4.5,90.6,94.7,9.4,5.3,100.0,2.2,11.5,16.9,46.1,3.7,29.0,12.9,9.2,25.0,6.8,4.5,90.6,94.7,9.4,5.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310,9,18,21,27,24,84,30,58,95,29,37,255,179,310,9,18,21,27,24,84,30,58,95,29,37,255,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,34.0,24.6,47.9,14.7,31.6,23.4,45.0,15.2,34.0,24.6,47.9,14.7,31.6,23.4,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
231031088691F,GOLD - COMMODITY EXCHANGE INC.,2023-10-31T00:00:00.000,2023 Report Week 44,GOLD,088691,CMX ,NYC,088 ,GOLD,475808,11165,55350,79294,217816,15512,140111,65271,41868,120942,32357,22124,431016,450298,44792,25510,475808,11165,55350,79294,217816,15512,140111,65271,41868,120942,32357,22124,431016,450298,44792,25510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12332,523,4563,-1939,10855,1207,17655,-1437,426,-8071,-3019,-132,9669,12463,2663,-131,100.0,2.3,11.6,16.7,45.8,3.3,29.4,13.7,8.8,25.4,6.8,4.6,90.6,94.6,9.4,5.4,100.0,2.3,11.6,16.7,45.8,3.3,29.4,13.7,8.8,25.4,6.8,4.6,90.6,94.6,9.4,5.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321,8,20,25,26,29,89,26,51,96,29,40,263,182,321,8,20,25,26,29,89,26,51,96,29,40,263,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,33.0,24.8,48.0,15.1,30.6,24.0,44.5,15.6,33.0,24.8,48.0,15.1,30.6,24.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
231024088691F,GOLD - COMMODITY EXCHANGE INC.,2023-10-24T00:00:00.000,2023 Report Week 43,GOLD,088691,CMX ,NYC,088 ,GOLD,463476,10642,50787,81233,206961,14305,122456,66708,41442,129013,35376,22256,421347,437835,42129,25641,463476,10642,50787,81233,206961,14305,122456,66708,41442,129013,35376,22256,421347,437835,42129,25641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23895,-1095,9084,-3359,24336,572,17748,-22897,1895,2309,6307,4559,22629,23856,1266,39,100.0,2.3,11.0,17.5,44.7,3.1,26.4,14.4,8.9,27.8,7.6,4.8,90.9,94.5,9.1,5.5,100.0,2.3,11.0,17.5,44.7,3.1,26.4,14.4,8.9,27.8,7.6,4.8,90.9,94.5,9.1,5.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316,7,20,24,25,28,81,39,51,87,33,38,255,182,316,7,20,24,25,28,81,39,51,87,33,38,255,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,32.3,25.1,47.9,15.1,29.8,24.2,44.2,15.6,32.3,25.1,47.9,15.1,29.8,24.2,44.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
231017088691F,GOLD - COMMODITY EXCHANGE INC.,2023-10-17T00:00:00.000,2023 Report Week 42,GOLD,088691,CMX ,NYC,088 ,GOLD,439581,11737,41703,84592,182625,13733,104708,89605,39547,126704,29069,17697,398718,413979,40863,25602,439581,11737,41703,84592,182625,13733,104708,89605,39547,126704,29069,17697,398718,413979,40863,25602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3082,-7273,4266,-7027,19005,3021,10774,-31096,4607,306,871,2281,6689,2955,-3607,127,100.0,2.7,9.5,19.2,41.5,3.1,23.8,20.4,9.0,28.8,6.6,4.0,90.7,94.2,9.3,5.8,100.0,2.7,9.5,19.2,41.5,3.1,23.8,20.4,9.0,28.8,6.6,4.0,90.7,94.2,9.3,5.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,12,18,24,22,27,75,47,51,91,21,36,252,176,308,12,18,24,22,27,75,47,51,91,21,36,252,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9,31.5,25.8,49.5,15.3,29.1,24.8,44.8,15.9,31.5,25.8,49.5,15.3,29.1,24.8,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
231010088691F,GOLD - COMMODITY EXCHANGE INC.,2023-10-10T00:00:00.000,2023 Report Week 41,GOLD,088691,CMX ,NYC,088 ,GOLD,436499,19010,37437,91619,163620,10712,93934,120701,34940,126398,28198,15416,392029,411024,44470,25475,436499,19010,37437,91619,163620,10712,93934,120701,34940,126398,28198,15416,392029,411024,44470,25475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5273,2396,-1373,5872,-11913,2407,-6566,12640,2000,-1508,-921,1458,6059,4298,-786,975,100.0,4.4,8.6,21.0,37.5,2.5,21.5,27.7,8.0,29.0,6.5,3.5,89.8,94.2,10.2,5.8,100.0,4.4,8.6,21.0,37.5,2.5,21.5,27.7,8.0,29.0,6.5,3.5,89.8,94.2,10.2,5.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304,17,11,25,19,26,65,55,52,92,21,32,247,171,304,17,11,25,19,26,65,55,52,92,21,32,247,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,29.9,25.8,47.5,15.6,27.5,24.3,43.1,16.1,29.9,25.8,47.5,15.6,27.5,24.3,43.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
231003088691F,GOLD - COMMODITY EXCHANGE INC.,2023-10-03T00:00:00.000,2023 Report Week 40,GOLD,088691,CMX ,NYC,088 ,GOLD,431226,16614,38810,85747,175533,8305,100500,108061,32940,127906,29119,13958,385970,406726,45256,24500,431226,16614,38810,85747,175533,8305,100500,108061,32940,127906,29119,13958,385970,406726,45256,24500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4394,3462,-1009,-2379,-20762,-1261,-14168,16831,-2342,7014,604,5237,-4437,-2702,43,-1692,100.0,3.9,9.0,19.9,40.7,1.9,23.3,25.1,7.6,29.7,6.8,3.2,89.5,94.3,10.5,5.7,100.0,3.9,9.0,19.9,40.7,1.9,23.3,25.1,7.6,29.7,6.8,3.2,89.5,94.3,10.5,5.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,15,15,26,18,25,68,56,51,94,26,31,249,180,317,15,15,26,18,25,68,56,51,94,26,31,249,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,31.7,25.5,49.8,15.6,29.4,24.4,45.9,16.3,31.7,25.5,49.8,15.6,29.4,24.4,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
230926088691F,GOLD - COMMODITY EXCHANGE INC.,2023-09-26T00:00:00.000,2023 Report Week 39,GOLD,088691,CMX ,NYC,088 ,GOLD,435620,13152,39819,88126,196295,9566,114668,91230,35282,120892,28515,8721,390407,409428,45213,26192,435620,13152,39819,88126,196295,9566,114668,91230,35282,120892,28515,8721,390407,409428,45213,26192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2458,-2153,-774,5520,-13955,-2537,-6504,17448,-443,4348,-256,-1981,-3750,-2498,1292,40,100.0,3.0,9.1,20.2,45.1,2.2,26.3,20.9,8.1,27.8,6.5,2.0,89.6,94.0,10.4,6.0,100.0,3.0,9.1,20.2,45.1,2.2,26.3,20.9,8.1,27.8,6.5,2.0,89.6,94.0,10.4,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310,11,15,23,20,26,73,56,49,93,24,27,247,172,310,11,15,23,20,26,73,56,49,93,24,27,247,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,34.0,26.6,51.4,16.4,31.4,25.9,48.1,16.5,34.0,26.6,51.4,16.4,31.4,25.9,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
230919088691F,GOLD - COMMODITY EXCHANGE INC.,2023-09-19T00:00:00.000,2023 Report Week 38,GOLD,088691,CMX ,NYC,088 ,GOLD,438078,15305,40593,82606,210250,12103,121172,73782,35725,116544,28771,10702,394157,411926,43921,26152,438078,15305,40593,82606,210250,12103,121172,73782,35725,116544,28771,10702,394157,411926,43921,26152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3143,-2056,884,-668,4514,-324,3435,-9384,1623,-1423,97,-911,-324,-3501,-2819,358,100.0,3.5,9.3,18.9,48.0,2.8,27.7,16.8,8.2,26.6,6.6,2.4,90.0,94.0,10.0,6.0,100.0,3.5,9.3,18.9,48.0,2.8,27.7,16.8,8.2,26.6,6.6,2.4,90.0,94.0,10.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291,12,14,22,21,27,78,45,55,80,21,35,249,165,291,12,14,22,21,27,78,45,55,80,21,35,249,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,33.6,27.3,52.0,16.5,31.1,26.7,48.1,16.6,33.6,27.3,52.0,16.5,31.1,26.7,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
